Id_region,id_codedep_codecommune,reg_nom
1548,074276,Auvergne-Rhône-Alpes
1549,075108,Ile-de-France
1550,045030,Centre-Val de Loire
1551,045046,Centre-Val de Loire
1552,045053,Centre-Val de Loire
1553,045061,Centre-Val de Loire
1554,045068,Centre-Val de Loire
1555,045072,Centre-Val de Loire
1556,045082,Centre-Val de Loire
1557,045089,Centre-Val de Loire
1558,045147,Centre-Val de Loire
1559,045169,Centre-Val de Loire
1560,045173,Centre-Val de Loire
1561,076711,Normandie
1562,045179,Centre-Val de Loire
1563,077083,Ile-de-France
1564,045191,Centre-Val de Loire
1565,045203,Centre-Val de Loire
1566,045208,Centre-Val de Loire
1567,077201,Ile-de-France
1568,077249,Ile-de-France
1569,045224,Centre-Val de Loire
1570,077316,Ile-de-France
1571,077325,Ile-de-France
1572,077430,Ile-de-France
1573,045248,Centre-Val de Loire
1574,078073,Ile-de-France
1575,045252,Centre-Val de Loire
1576,045274,Centre-Val de Loire
1577,078208,Ile-de-France
1578,045281,Centre-Val de Loire
1579,045282,Centre-Val de Loire
1580,045298,Centre-Val de Loire
1581,045300,Centre-Val de Loire
1582,045302,Centre-Val de Loire
1583,045308,Centre-Val de Loire
1584,045315,Centre-Val de Loire
1585,078322,Ile-de-France
1586,078418,Ile-de-France
1587,078440,Ile-de-France
1588,078624,Ile-de-France
1589,079202,Nouvelle-Aquitaine
1590,046042,Occitanie
1591,060482,Hauts-de-France
1592,062004,Hauts-de-France
1593,062826,Hauts-de-France
1594,069387,Auvergne-Rhône-Alpes
1595,071263,Bourgogne-Franche-Comté
1596,077305,Ile-de-France
1597,078118,Ile-de-France
1598,047001,Nouvelle-Aquitaine
1599,047004,Nouvelle-Aquitaine
1600,047031,Nouvelle-Aquitaine
1601,047052,Nouvelle-Aquitaine
1602,047055,Nouvelle-Aquitaine
1603,047069,Nouvelle-Aquitaine
1604,047106,Nouvelle-Aquitaine
1605,049328,Pays de la Loire
1606,047128,Nouvelle-Aquitaine
1607,059017,Hauts-de-France
1608,047145,Nouvelle-Aquitaine
1609,059421,Hauts-de-France
1610,047157,Nouvelle-Aquitaine
1611,060197,Hauts-de-France
1612,062261,Hauts-de-France
1613,069063,Auvergne-Rhône-Alpes
1614,047175,Nouvelle-Aquitaine
1615,069282,Auvergne-Rhône-Alpes
1616,071106,Bourgogne-Franche-Comté
1617,073249,Auvergne-Rhône-Alpes
1618,074012,Auvergne-Rhône-Alpes
1619,047195,Nouvelle-Aquitaine
1620,047201,Nouvelle-Aquitaine
1621,076164,Normandie
1622,076212,Normandie
1623,077067,Ile-de-France
1624,077082,Ile-de-France
1625,077183,Ile-de-France
1626,078498,Ile-de-France
1627,047310,Nouvelle-Aquitaine
1628,047323,Nouvelle-Aquitaine
1629,047324,Nouvelle-Aquitaine
1630,078517,Ile-de-France
1631,048009,Occitanie
1632,048027,Occitanie
1633,048080,Occitanie
1634,048092,Occitanie
1635,048095,Occitanie
1636,048096,Occitanie
1637,048198,Occitanie
1638,049023,Pays de la Loire
1639,049035,Pays de la Loire
1640,049050,Pays de la Loire
1641,049090,Pays de la Loire
1642,049092,Pays de la Loire
1643,049140,Pays de la Loire
1644,049194,Pays de la Loire
1645,049214,Pays de la Loire
1646,049223,Pays de la Loire
1647,049246,Pays de la Loire
1648,049267,Pays de la Loire
1649,049278,Pays de la Loire
1650,049283,Pays de la Loire
1651,049323,Pays de la Loire
1652,049331,Pays de la Loire
1653,049343,Pays de la Loire
1654,049353,Pays de la Loire
1655,049355,Pays de la Loire
1656,049377,Pays de la Loire
1657,050003,Normandie
1658,050025,Normandie
1659,050031,Normandie
1660,050033,Normandie
1661,050481,Normandie
1662,054184,Grand Est
1663,050066,Normandie
1664,050074,Normandie
1665,056124,Bretagne
1666,059163,Hauts-de-France
1667,050099,Normandie
1668,062108,Hauts-de-France
1669,064483,Nouvelle-Aquitaine
1670,069091,Auvergne-Rhône-Alpes
1671,069241,Auvergne-Rhône-Alpes
1672,050165,Normandie
1673,072132,Pays de la Loire
1674,074026,Auvergne-Rhône-Alpes
1675,050215,Normandie
1676,077350,Ile-de-France
1677,050236,Normandie
1678,078224,Ile-de-France
1679,050267,Normandie
1680,050356,Normandie
1681,050391,Normandie
1682,050394,Normandie
1683,050403,Normandie
1684,050410,Normandie
1685,050412,Normandie
1686,050484,Normandie
1687,050562,Normandie
1688,050615,Normandie
1689,054533,Grand Est
1690,056005,Bretagne
1691,056034,Bretagne
1692,051028,Grand Est
1693,051029,Grand Est
1694,051030,Grand Est
1695,056258,Bretagne
1696,051055,Grand Est
1697,051058,Grand Est
1698,051065,Grand Est
1699,059328,Hauts-de-France
1700,059653,Hauts-de-France
1701,060578,Hauts-de-France
1702,063178,Auvergne-Rhône-Alpes
1703,066008,Occitanie
1704,069064,Auvergne-Rhône-Alpes
1705,069121,Auvergne-Rhône-Alpes
1706,069289,Auvergne-Rhône-Alpes
1707,069386,Auvergne-Rhône-Alpes
1708,051152,Grand Est
1709,051172,Grand Est
1710,074042,Auvergne-Rhône-Alpes
1711,051196,Grand Est
1712,074133,Auvergne-Rhône-Alpes
1713,051210,Grand Est
1714,051217,Grand Est
1715,077222,Ile-de-France
1716,051250,Grand Est
1717,051262,Grand Est
1718,077243,Ile-de-France
1719,078128,Ile-de-France
1720,078246,Ile-de-France
1721,078397,Ile-de-France
1722,079114,Nouvelle-Aquitaine
1723,051346,Grand Est
1724,054205,Grand Est
1725,054274,Grand Est
1726,058303,Bourgogne-Franche-Comté
1727,060360,Hauts-de-France
1728,062019,Hauts-de-France
1729,069013,Auvergne-Rhône-Alpes
1730,069244,Auvergne-Rhône-Alpes
1731,051474,Grand Est
1732,069248,Auvergne-Rhône-Alpes
1733,069275,Auvergne-Rhône-Alpes
1734,069297,Auvergne-Rhône-Alpes
1735,070285,Bourgogne-Franche-Comté
1736,071076,Bourgogne-Franche-Comté
1737,051506,Grand Est
1738,051507,Grand Est
1739,071543,Bourgogne-Franche-Comté
1740,074081,Auvergne-Rhône-Alpes
1741,051536,Grand Est
1742,074164,Auvergne-Rhône-Alpes
1743,074205,Auvergne-Rhône-Alpes
1744,074288,Auvergne-Rhône-Alpes
1745,076057,Normandie
1746,077122,Ile-de-France
1747,077131,Ile-de-France
1748,077215,Ile-de-France
1749,077337,Ile-de-France
1750,077389,Ile-de-France
1751,077407,Ile-de-France
1752,077483,Ile-de-France
1753,078356,Ile-de-France
1754,051643,Grand Est
1755,051649,Grand Est
1756,078502,Ile-de-France
1757,051662,Grand Est
1758,051663,Grand Est
1759,052121,Grand Est
1760,052269,Grand Est
1761,054482,Grand Est
1762,054547,Grand Est
1763,056162,Bretagne
1764,058134,Bourgogne-Franche-Comté
1765,059462,Hauts-de-France
1766,062014,Hauts-de-France
1767,062758,Hauts-de-France
1768,064122,Nouvelle-Aquitaine
1769,069004,Auvergne-Rhône-Alpes
1770,069202,Auvergne-Rhône-Alpes
1771,052353,Grand Est
1772,071014,Bourgogne-Franche-Comté
1773,071404,Bourgogne-Franche-Comté
1774,073290,Auvergne-Rhône-Alpes
1775,073307,Auvergne-Rhône-Alpes
1776,076596,Normandie
1777,077327,Ile-de-France
1778,077377,Ile-de-France
1779,078123,Ile-de-France
1780,078242,Ile-de-France
1781,078335,Ile-de-France
1782,078361,Ile-de-France
1783,078402,Ile-de-France
1784,078642,Ile-de-France
1785,078674,Ile-de-France
1786,062139,Hauts-de-France
1787,070311,Bourgogne-Franche-Comté
1788,078537,Ile-de-France
1789,053054,Pays de la Loire
1790,054234,Grand Est
1791,054339,Grand Est
1792,054578,Grand Est
1793,059329,Hauts-de-France
1794,053130,Pays de la Loire
1795,059508,Hauts-de-France
1796,060141,Hauts-de-France
1797,053147,Pays de la Loire
1798,069027,Auvergne-Rhône-Alpes
1799,069071,Auvergne-Rhône-Alpes
1800,069199,Auvergne-Rhône-Alpes
1801,069266,Auvergne-Rhône-Alpes
1802,053216,Pays de la Loire
1803,054028,Grand Est
1804,069286,Auvergne-Rhône-Alpes
1805,071270,Bourgogne-Franche-Comté
1806,074085,Auvergne-Rhône-Alpes
1807,054076,Grand Est
1808,077022,Ile-de-France
1809,077100,Ile-de-France
1810,077372,Ile-de-France
1811,054090,Grand Est
1812,077513,Ile-de-France
1813,078126,Ile-de-France
1814,054115,Grand Est
1815,054137,Grand Est
1816,054138,Grand Est
1817,054150,Grand Est
1818,054152,Grand Est
1819,054162,Grand Est
1820,054167,Grand Est
1821,054174,Grand Est
1822,054215,Grand Est
1823,054252,Grand Est
1824,054253,Grand Est
1825,054254,Grand Est
1826,054257,Grand Est
1827,054261,Grand Est
1828,054431,Grand Est
1829,054270,Grand Est
1830,054273,Grand Est
1831,056118,Bretagne
1832,056186,Bretagne
1833,054280,Grand Est
1834,054300,Grand Est
1835,060142,Hauts-de-France
1836,054304,Grand Est
1837,060644,Hauts-de-France
1838,069007,Auvergne-Rhône-Alpes
1839,076410,Normandie
1840,077121,Ile-de-France
1841,077390,Ile-de-France
1842,054321,Grand Est
1843,054322,Grand Est
1844,078310,Ile-de-France
1845,078643,Ile-de-France
1846,054357,Grand Est
1847,054364,Grand Est
1848,054382,Grand Est
1849,054383,Grand Est
1850,054426,Grand Est
1851,054432,Grand Est
1852,054439,Grand Est
1853,059360,Hauts-de-France
1854,054451,Grand Est
1855,054459,Grand Est
1856,059599,Hauts-de-France
1857,054483,Grand Est
1858,060176,Hauts-de-France
1859,054493,Grand Est
1860,060446,Hauts-de-France
1861,060589,Hauts-de-France
1862,065481,Occitanie
1863,069115,Auvergne-Rhône-Alpes
1864,054518,Grand Est
1865,069259,Auvergne-Rhône-Alpes
1866,054521,Grand Est
1867,054526,Grand Est
1868,054528,Grand Est
1869,054536,Grand Est
1870,054542,Grand Est
1871,074010,Auvergne-Rhône-Alpes
1872,054549,Grand Est
1873,054550,Grand Est
1874,054580,Grand Est
1875,054584,Grand Est
1876,076758,Normandie
1877,077153,Ile-de-France
1878,055043,Grand Est
1879,077202,Ile-de-France
1880,077384,Ile-de-France
1881,078314,Ile-de-France
1882,078442,Ile-de-France
1883,078455,Ile-de-France
1884,078616,Ile-de-France
1885,060584,Hauts-de-France
1886,062764,Hauts-de-France
1887,065025,Occitanie
1888,066171,Occitanie
1889,069206,Auvergne-Rhône-Alpes
1890,074134,Auvergne-Rhône-Alpes
1891,074173,Auvergne-Rhône-Alpes
1892,076026,Normandie
1893,077333,Ile-de-France
1894,078381,Ile-de-France
1895,056110,Bretagne
1896,056152,Bretagne
1897,059043,Hauts-de-France
1898,059606,Hauts-de-France
1899,060462,Hauts-de-France
1900,066037,Occitanie
1901,066065,Occitanie
1902,069029,Auvergne-Rhône-Alpes
1903,069127,Auvergne-Rhône-Alpes
1904,072264,Pays de la Loire
1905,074099,Auvergne-Rhône-Alpes
1906,074201,Auvergne-Rhône-Alpes
1907,074208,Auvergne-Rhône-Alpes
1908,074299,Auvergne-Rhône-Alpes
1909,076329,Normandie
1910,076637,Normandie
1911,077085,Ile-de-France
1912,077171,Ile-de-France
1913,077347,Ile-de-France
1914,078160,Ile-de-France
1915,070388,Bourgogne-Franche-Comté
1916,076255,Normandie
1917,077321,Ile-de-France
1918,078321,Ile-de-France
1919,055545,Grand Est
1920,056003,Bretagne
1921,056010,Bretagne
1922,056013,Bretagne
1923,056040,Bretagne
1924,056054,Bretagne
1925,056055,Bretagne
1926,056063,Bretagne
1927,056090,Bretagne
1928,056094,Bretagne
1929,058117,Bourgogne-Franche-Comté
1930,056098,Bretagne
1931,059122,Hauts-de-France
1932,056101,Bretagne
1933,060282,Hauts-de-France
1934,062765,Hauts-de-France
1935,063038,Auvergne-Rhône-Alpes
1936,069292,Auvergne-Rhône-Alpes
1937,072231,Pays de la Loire
1938,076382,Normandie
1939,077217,Ile-de-France
1940,077479,Ile-de-France
1941,056164,Bretagne
1942,078367,Ile-de-France
1943,056165,Bretagne
1944,056168,Bretagne
1945,079191,Nouvelle-Aquitaine
1946,056176,Bretagne
1947,056177,Bretagne
1948,056178,Bretagne
1949,056181,Bretagne
1950,056193,Bretagne
1951,056206,Bretagne
1952,056233,Bretagne
1953,056234,Bretagne
1954,056241,Bretagne
1955,056260,Bretagne
1956,056262,Bretagne
1957,056263,Bretagne
1958,059392,Hauts-de-France
1959,060238,Hauts-de-France
1960,062193,Hauts-de-France
1961,063103,Auvergne-Rhône-Alpes
1962,069271,Auvergne-Rhône-Alpes
1963,069290,Auvergne-Rhône-Alpes
1964,074136,Auvergne-Rhône-Alpes
1965,077018,Ile-de-France
1966,077268,Ile-de-France
1967,077382,Ile-de-France
1968,078029,Ile-de-France
1969,078262,Ile-de-France
1970,059196,Hauts-de-France
1971,059648,Hauts-de-France
1972,060067,Hauts-de-France
1973,060156,Hauts-de-France
1974,060667,Hauts-de-France
1975,060670,Hauts-de-France
1976,065286,Occitanie
1977,066049,Occitanie
1978,069068,Auvergne-Rhône-Alpes
1979,069100,Auvergne-Rhône-Alpes
1980,072003,Pays de la Loire
1981,073304,Auvergne-Rhône-Alpes
1982,074104,Auvergne-Rhône-Alpes
1983,074160,Auvergne-Rhône-Alpes
1984,074258,Auvergne-Rhône-Alpes
1985,077240,Ile-de-France
1986,078562,Ile-de-France
1987,078672,Ile-de-France
1988,059566,Hauts-de-France
1989,062160,Hauts-de-France
1990,062899,Hauts-de-France
1991,069085,Auvergne-Rhône-Alpes
1992,069092,Auvergne-Rhône-Alpes
1993,069273,Auvergne-Rhône-Alpes
1994,074123,Auvergne-Rhône-Alpes
1995,074190,Auvergne-Rhône-Alpes
1996,077117,Ile-de-France
1997,077128,Ile-de-France
1998,077132,Ile-de-France
1999,077258,Ile-de-France
2000,077363,Ile-de-France
2001,078062,Ile-de-France
2002,078688,Ile-de-France
2003,059650,Hauts-de-France
2004,062560,Hauts-de-France
2005,066182,Occitanie
2006,069010,Auvergne-Rhône-Alpes
2007,069028,Auvergne-Rhône-Alpes
2008,069033,Auvergne-Rhône-Alpes
2009,069045,Auvergne-Rhône-Alpes
2010,069107,Auvergne-Rhône-Alpes
2011,069125,Auvergne-Rhône-Alpes
2012,073015,Auvergne-Rhône-Alpes
2013,074290,Auvergne-Rhône-Alpes
2014,076157,Normandie
2015,076259,Normandie
2016,076613,Normandie
2017,076647,Normandie
2018,077148,Ile-de-France
2019,077181,Ile-de-France
2020,077266,Ile-de-France
2021,077330,Ile-de-France
2022,078220,Ile-de-France
2023,078255,Ile-de-France
2024,078484,Ile-de-France
2025,062119,Hauts-de-France
2026,077294,Ile-de-France
2027,078057,Ile-de-France
2028,059005,Hauts-de-France
2029,059383,Hauts-de-France
2030,069040,Auvergne-Rhône-Alpes
2031,069219,Auvergne-Rhône-Alpes
2032,069256,Auvergne-Rhône-Alpes
2033,077464,Ile-de-France
2034,058088,Bourgogne-Franche-Comté
2035,058095,Bourgogne-Franche-Comté
2036,062291,Hauts-de-France
2037,069086,Auvergne-Rhône-Alpes
2038,077142,Ile-de-France
2039,077280,Ile-de-France
2040,060346,Hauts-de-France
2041,073213,Auvergne-Rhône-Alpes
2042,077457,Ile-de-France
2043,078267,Ile-de-France
2044,065440,Occitanie
2045,058238,Bourgogne-Franche-Comté
2046,069009,Auvergne-Rhône-Alpes
2047,069019,Auvergne-Rhône-Alpes
2048,073030,Auvergne-Rhône-Alpes
2049,077055,Ile-de-France
2050,059014,Hauts-de-France
2051,059034,Hauts-de-France
2052,060033,Hauts-de-France
2053,060471,Hauts-de-France
2054,060537,Hauts-de-France
2055,064445,Nouvelle-Aquitaine
2056,059071,Hauts-de-France
2057,059090,Hauts-de-France
2058,065127,Occitanie
2059,070117,Bourgogne-Franche-Comté
2060,074225,Auvergne-Rhône-Alpes
2061,076552,Normandie
2062,077143,Ile-de-France
2063,078366,Ile-de-France
2064,059295,Hauts-de-France
2065,070473,Bourgogne-Franche-Comté
2066,059168,Hauts-de-France
2067,059172,Hauts-de-France
2068,059173,Hauts-de-France
2069,059343,Hauts-de-France
2070,059646,Hauts-de-France
2071,062525,Hauts-de-France
2072,069046,Auvergne-Rhône-Alpes
2073,069196,Auvergne-Rhône-Alpes
2074,073065,Auvergne-Rhône-Alpes
2075,078575,Ile-de-France
2076,059222,Hauts-de-France
2077,059332,Hauts-de-France
2078,078090,Ile-de-France
2079,059278,Hauts-de-France
2080,059279,Hauts-de-France
2081,059284,Hauts-de-France
2082,059286,Hauts-de-France
2083,074090,Auvergne-Rhône-Alpes
2084,059299,Hauts-de-France
2085,078398,Ile-de-France
2086,078571,Ile-de-France
2087,069116,Auvergne-Rhône-Alpes
2088,071153,Bourgogne-Franche-Comté
2089,077296,Ile-de-France
2090,077511,Ile-de-France
2091,079270,Nouvelle-Aquitaine
2092,059352,Hauts-de-France
2093,059386,Hauts-de-France
2094,059660,Hauts-de-France
2095,060143,Hauts-de-France
2096,065168,Occitanie
2097,066124,Occitanie
2098,070447,Bourgogne-Franche-Comté
2099,077037,Ile-de-France
2100,077111,Ile-de-France
2101,077318,Ile-de-France
2102,077378,Ile-de-France
2103,077393,Ile-de-France
2104,059426,Hauts-de-France
2105,059456,Hauts-de-France
2106,059457,Hauts-de-France
2107,059466,Hauts-de-France
2108,059482,Hauts-de-France
2109,069200,Auvergne-Rhône-Alpes
2110,077431,Ile-de-France
2111,077517,Ile-de-France
2112,059507,Hauts-de-France
2113,060635,Hauts-de-France
2114,064547,Nouvelle-Aquitaine
2115,074143,Auvergne-Rhône-Alpes
2116,059526,Hauts-de-France
2117,059527,Hauts-de-France
2118,078089,Ile-de-France
2119,063430,Auvergne-Rhône-Alpes
2120,069168,Auvergne-Rhône-Alpes
2121,069233,Auvergne-Rhône-Alpes
2122,076599,Normandie
2123,059560,Hauts-de-France
2124,059569,Hauts-de-France
2125,059574,Hauts-de-France
2126,059586,Hauts-de-France
2127,069152,Auvergne-Rhône-Alpes
2128,059603,Hauts-de-France
2129,077312,Ile-de-France
2130,077441,Ile-de-France
2131,059636,Hauts-de-France
2132,060358,Hauts-de-France
2133,060652,Hauts-de-France
2134,069044,Auvergne-Rhône-Alpes
2135,070428,Bourgogne-Franche-Comté
2136,060012,Hauts-de-France
2137,072223,Pays de la Loire
2138,076108,Normandie
2139,076276,Normandie
2140,076540,Normandie
2141,060025,Hauts-de-France
2142,060068,Hauts-de-France
2143,060086,Hauts-de-France
2144,060119,Hauts-de-France
2145,077024,Ile-de-France
2146,077155,Ile-de-France
2147,077475,Ile-de-France
2148,060139,Hauts-de-France
2149,078337,Ile-de-France
2150,078513,Ile-de-France
2151,078591,Ile-de-France
2152,062037,Hauts-de-France
2153,076575,Normandie
2154,060172,Hauts-de-France
2155,060173,Hauts-de-France
2156,060178,Hauts-de-France
2157,060338,Hauts-de-France
2158,064348,Nouvelle-Aquitaine
2159,069171,Auvergne-Rhône-Alpes
2160,070378,Bourgogne-Franche-Comté
2161,078269,Ile-de-France
2162,078291,Ile-de-France
2163,070207,Bourgogne-Franche-Comté
2164,072056,Pays de la Loire
2165,078403,Ile-de-France
2166,065138,Occitanie
2167,078638,Ile-de-France
2168,060277,Hauts-de-France
2169,060325,Hauts-de-France
2170,065031,Occitanie
2171,069094,Auvergne-Rhône-Alpes
2172,060330,Hauts-de-France
2173,076312,Normandie
2174,060337,Hauts-de-France
2175,077094,Ile-de-France
2176,077182,Ile-de-France
2177,078168,Ile-de-France
2178,078206,Ile-de-France
2179,078431,Ile-de-France
2180,060367,Hauts-de-France
2181,060398,Hauts-de-France
2182,060402,Hauts-de-France
2183,060432,Hauts-de-France
2184,060439,Hauts-de-France
2185,071176,Bourgogne-Franche-Comté
2186,060450,Hauts-de-France
2187,076384,Normandie
2188,077004,Ile-de-France
2189,077332,Ile-de-France
2190,077420,Ile-de-France
2191,077437,Ile-de-France
2192,078138,Ile-de-France
2193,065123,Occitanie
2194,069049,Auvergne-Rhône-Alpes
2195,079081,Nouvelle-Aquitaine
2196,060489,Hauts-de-France
2197,060494,Hauts-de-France
2198,060500,Hauts-de-France
2199,064385,Nouvelle-Aquitaine
2200,078120,Ile-de-France
2201,078420,Ile-de-France
2202,062270,Hauts-de-France
2203,065059,Occitanie
2204,069112,Auvergne-Rhône-Alpes
2205,076254,Normandie
2206,060559,Hauts-de-France
2207,077272,Ile-de-France
2208,078117,Ile-de-France
2209,060575,Hauts-de-France
2210,060665,Hauts-de-France
2211,065388,Occitanie
2212,072213,Pays de la Loire
2213,073054,Auvergne-Rhône-Alpes
2214,077125,Ile-de-France
2215,078520,Ile-de-France
2216,060636,Hauts-de-France
2217,062445,Hauts-de-France
2218,064519,Nouvelle-Aquitaine
2219,069032,Auvergne-Rhône-Alpes
2220,069191,Auvergne-Rhône-Alpes
2221,070561,Bourgogne-Franche-Comté
2222,072071,Pays de la Loire
2223,073006,Auvergne-Rhône-Alpes
2224,077344,Ile-de-France
2225,078327,Ile-de-France
2226,060666,Hauts-de-France
2227,060695,Hauts-de-France
2228,061001,Normandie
2229,065384,Occitanie
2230,066136,Occitanie
2231,069277,Auvergne-Rhône-Alpes
2232,064304,Nouvelle-Aquitaine
2233,069031,Auvergne-Rhône-Alpes
2234,076322,Normandie
2235,076498,Normandie
2236,077044,Ile-de-France
2237,069287,Auvergne-Rhône-Alpes
2238,076429,Normandie
2239,076476,Normandie
2240,062065,Hauts-de-France
2241,062587,Hauts-de-France
2242,069067,Auvergne-Rhône-Alpes
2243,061169,Normandie
2244,079124,Nouvelle-Aquitaine
2245,062099,Hauts-de-France
2246,064371,Nouvelle-Aquitaine
2247,069208,Auvergne-Rhône-Alpes
2248,069388,Auvergne-Rhône-Alpes
2249,073157,Auvergne-Rhône-Alpes
2250,076103,Normandie
2251,078087,Ile-de-France
2252,071342,Bourgogne-Franche-Comté
2253,077226,Ile-de-France
2254,065417,Occitanie
2255,069260,Auvergne-Rhône-Alpes
2256,069265,Auvergne-Rhône-Alpes
2257,072180,Pays de la Loire
2258,074040,Auvergne-Rhône-Alpes
2259,077127,Ile-de-France
2260,077349,Ile-de-France
2261,077455,Ile-de-France
2262,066212,Occitanie
2263,069006,Auvergne-Rhône-Alpes
2264,073296,Auvergne-Rhône-Alpes
2265,073023,Auvergne-Rhône-Alpes
2266,077510,Ile-de-France
2267,066213,Occitanie
2268,074082,Auvergne-Rhône-Alpes
2269,061483,Normandie
2270,069215,Auvergne-Rhône-Alpes
2271,074185,Auvergne-Rhône-Alpes
2272,074298,Auvergne-Rhône-Alpes
2273,078152,Ile-de-France
2274,078486,Ile-de-France
2275,073031,Auvergne-Rhône-Alpes
2276,071120,Bourgogne-Franche-Comté
2277,073176,Auvergne-Rhône-Alpes
2278,078683,Ile-de-France
2279,066017,Occitanie
2280,062040,Hauts-de-France
2281,063241,Auvergne-Rhône-Alpes
2282,064422,Nouvelle-Aquitaine
2283,073182,Auvergne-Rhône-Alpes
2284,076497,Normandie
2285,077114,Ile-de-France
2286,062126,Hauts-de-France
2287,064339,Nouvelle-Aquitaine
2288,069294,Auvergne-Rhône-Alpes
2289,064100,Nouvelle-Aquitaine
2290,064409,Nouvelle-Aquitaine
2291,073114,Auvergne-Rhône-Alpes
2292,073227,Auvergne-Rhône-Alpes
2293,074305,Auvergne-Rhône-Alpes
2294,077436,Ile-de-France
2295,064189,Nouvelle-Aquitaine
2296,065295,Occitanie
2297,074069,Auvergne-Rhône-Alpes
2298,074153,Auvergne-Rhône-Alpes
2299,078623,Ile-de-France
2300,062128,Hauts-de-France
2301,069276,Auvergne-Rhône-Alpes
2302,074243,Auvergne-Rhône-Alpes
2303,077237,Ile-de-France
2304,064463,Nouvelle-Aquitaine
2305,065199,Occitanie
2306,066002,Occitanie
2307,077163,Ile-de-France
2308,078133,Ile-de-France
2309,062413,Hauts-de-France
2310,069076,Auvergne-Rhône-Alpes
2311,069284,Auvergne-Rhône-Alpes
2312,073329,Auvergne-Rhône-Alpes
2313,074213,Auvergne-Rhône-Alpes
2314,077139,Ile-de-France
2315,062215,Hauts-de-France
2316,069111,Auvergne-Rhône-Alpes
2317,069122,Auvergne-Rhône-Alpes
2318,073010,Auvergne-Rhône-Alpes
2319,073132,Auvergne-Rhône-Alpes
2320,073300,Auvergne-Rhône-Alpes
2321,064417,Nouvelle-Aquitaine
2322,077146,Ile-de-France
2323,077339,Ile-de-France
2324,078189,Ile-de-France
2325,064256,Nouvelle-Aquitaine
2326,065017,Occitanie
2327,066059,Occitanie
2328,077175,Ile-de-France
2329,062528,Hauts-de-France
2330,064132,Nouvelle-Aquitaine
2331,064204,Nouvelle-Aquitaine
2332,064320,Nouvelle-Aquitaine
2333,064430,Nouvelle-Aquitaine
2334,066164,Occitanie
2335,069141,Auvergne-Rhône-Alpes
2336,069189,Auvergne-Rhône-Alpes
2337,072154,Pays de la Loire
2338,074080,Auvergne-Rhône-Alpes
2339,074183,Auvergne-Rhône-Alpes
2340,074294,Auvergne-Rhône-Alpes
2341,076681,Normandie
2342,077474,Ile-de-France
2343,073317,Auvergne-Rhône-Alpes
2344,076231,Normandie
2345,064129,Nouvelle-Aquitaine
2346,064405,Nouvelle-Aquitaine
2347,073179,Auvergne-Rhône-Alpes
2348,073243,Auvergne-Rhône-Alpes
2349,074284,Auvergne-Rhône-Alpes
2350,064284,Nouvelle-Aquitaine
