Id_region,id_codedep_codecommune,reg_nom
2351,072013,Pays de la Loire
2352,073206,Auvergne-Rhône-Alpes
2353,077209,Ile-de-France
2354,062473,Hauts-de-France
2355,074280,Auvergne-Rhône-Alpes
2356,076165,Normandie
2357,076705,Normandie
2358,077292,Ile-de-France
2359,078451,Ile-de-France
2360,069201,Auvergne-Rhône-Alpes
2361,069207,Auvergne-Rhône-Alpes
2362,069238,Auvergne-Rhône-Alpes
2363,069296,Auvergne-Rhône-Alpes
2364,071221,Bourgogne-Franche-Comté
2365,073024,Auvergne-Rhône-Alpes
2366,074087,Auvergne-Rhône-Alpes
2367,076305,Normandie
2368,077107,Ile-de-France
2369,062744,Hauts-de-France
2370,064335,Nouvelle-Aquitaine
2371,069024,Auvergne-Rhône-Alpes
2372,069154,Auvergne-Rhône-Alpes
2373,069235,Auvergne-Rhône-Alpes
2374,074108,Auvergne-Rhône-Alpes
2375,074241,Auvergne-Rhône-Alpes
2376,077369,Ile-de-France
2377,077433,Ile-de-France
2378,064237,Nouvelle-Aquitaine
2379,064269,Nouvelle-Aquitaine
2380,064410,Nouvelle-Aquitaine
2381,069288,Auvergne-Rhône-Alpes
2382,074169,Auvergne-Rhône-Alpes
2383,076216,Normandie
2384,077447,Ile-de-France
2385,077521,Ile-de-France
2386,074089,Auvergne-Rhône-Alpes
2387,069194,Auvergne-Rhône-Alpes
2388,069249,Auvergne-Rhône-Alpes
2389,069293,Auvergne-Rhône-Alpes
2390,073029,Auvergne-Rhône-Alpes
2391,078233,Ile-de-France
2392,062609,Hauts-de-France
2393,069250,Auvergne-Rhône-Alpes
2394,070026,Bourgogne-Franche-Comté
2395,076474,Normandie
2396,078565,Ile-de-France
2397,062571,Hauts-de-France
2398,062427,Hauts-de-France
2399,062895,Hauts-de-France
2400,065002,Occitanie
2401,065465,Occitanie
2402,069136,Auvergne-Rhône-Alpes
2403,072241,Pays de la Loire
2404,073013,Auvergne-Rhône-Alpes
2405,074006,Auvergne-Rhône-Alpes
2406,074007,Auvergne-Rhône-Alpes
2407,077177,Ile-de-France
2408,077335,Ile-de-France
2409,077462,Ile-de-France
2410,078644,Ile-de-France
2411,079130,Nouvelle-Aquitaine
2412,069080,Auvergne-Rhône-Alpes
2413,076114,Normandie
2414,077238,Ile-de-France
2415,069036,Auvergne-Rhône-Alpes
2416,074112,Auvergne-Rhône-Alpes
2417,077062,Ile-de-France
2418,077531,Ile-de-France
2419,064374,Nouvelle-Aquitaine
2420,064416,Nouvelle-Aquitaine
2421,066187,Occitanie
2422,069173,Auvergne-Rhône-Alpes
2423,069268,Auvergne-Rhône-Alpes
2424,077081,Ile-de-France
2425,062785,Hauts-de-France
2426,069043,Auvergne-Rhône-Alpes
2427,074088,Auvergne-Rhône-Alpes
2428,074250,Auvergne-Rhône-Alpes
2429,077001,Ile-de-France
2430,077221,Ile-de-France
2431,078043,Ile-de-France
2432,069126,Auvergne-Rhône-Alpes
2433,076640,Normandie
2434,076752,Normandie
2435,062498,Hauts-de-France
2436,063098,Auvergne-Rhône-Alpes
2437,064467,Nouvelle-Aquitaine
2438,064511,Nouvelle-Aquitaine
2439,066082,Occitanie
2440,071306,Bourgogne-Franche-Comté
2441,076406,Normandie
2442,077077,Ile-de-France
2443,063285,Auvergne-Rhône-Alpes
2444,069056,Auvergne-Rhône-Alpes
2445,072269,Pays de la Loire
2446,076005,Normandie
2447,064040,Nouvelle-Aquitaine
2448,079049,Nouvelle-Aquitaine
2449,064198,Nouvelle-Aquitaine
2450,071137,Bourgogne-Franche-Comté
2451,074212,Auvergne-Rhône-Alpes
2452,076095,Normandie
2453,077317,Ile-de-France
2454,078193,Ile-de-France
2455,078238,Ile-de-France
2456,064493,Nouvelle-Aquitaine
2457,064522,Nouvelle-Aquitaine
2458,064538,Nouvelle-Aquitaine
2459,066154,Occitanie
2460,071475,Bourgogne-Franche-Comté
2461,066024,Occitanie
2462,077374,Ile-de-France
2463,077458,Ile-de-France
2464,071040,Bourgogne-Franche-Comté
2465,072299,Pays de la Loire
2466,078522,Ile-de-France
2467,077232,Ile-de-France
2468,077435,Ile-de-France
2469,069291,Auvergne-Rhône-Alpes
2470,069298,Auvergne-Rhône-Alpes
2471,070116,Bourgogne-Franche-Comté
2472,071073,Bourgogne-Franche-Comté
2473,072029,Pays de la Loire
2474,071479,Bourgogne-Franche-Comté
2475,071486,Bourgogne-Franche-Comté
2476,072084,Pays de la Loire
2477,078354,Ile-de-France
2478,074016,Auvergne-Rhône-Alpes
2479,074309,Auvergne-Rhône-Alpes
2480,078474,Ile-de-France
2481,074137,Auvergne-Rhône-Alpes
2482,074176,Auvergne-Rhône-Alpes
2483,076325,Normandie
2484,076141,Normandie
2485,076743,Normandie
2486,077453,Ile-de-France
2487,077425,Ile-de-France
2488,078143,Ile-de-France
2489,080001,Hauts-de-France
2490,080010,Hauts-de-France
2491,080016,Hauts-de-France
2492,080021,Hauts-de-France
2493,080039,Hauts-de-France
2494,080164,Hauts-de-France
2495,080182,Hauts-de-France
2496,080212,Hauts-de-France
2497,080228,Hauts-de-France
2498,080253,Hauts-de-France
2499,080333,Hauts-de-France
2500,080368,Hauts-de-France
2501,080489,Hauts-de-France
2502,080524,Hauts-de-France
2503,080533,Hauts-de-France
2504,080620,Hauts-de-France
2505,080627,Hauts-de-France
2506,080649,Hauts-de-France
2507,080685,Hauts-de-France
2508,080702,Hauts-de-France
2509,080721,Hauts-de-France
2510,080826,Hauts-de-France
2511,081004,Occitanie
2512,081065,Occitanie
2513,081145,Occitanie
2514,081163,Occitanie
2515,081257,Occitanie
2516,081271,Occitanie
2517,082013,Occitanie
2518,082033,Occitanie
2519,082037,Occitanie
2520,082075,Occitanie
2521,082096,Occitanie
2522,082112,Occitanie
2523,082121,Occitanie
2524,082124,Occitanie
2525,082125,Occitanie
2526,082155,Occitanie
2527,082161,Occitanie
2528,082190,Occitanie
2529,083001,Provence-Alpes-Côte d'Azur
2530,083004,Provence-Alpes-Côte d'Azur
2531,083008,Provence-Alpes-Côte d'Azur
2532,083009,Provence-Alpes-Côte d'Azur
2533,083011,Provence-Alpes-Côte d'Azur
2534,083012,Provence-Alpes-Côte d'Azur
2535,083016,Provence-Alpes-Côte d'Azur
2536,083017,Provence-Alpes-Côte d'Azur
2537,083019,Provence-Alpes-Côte d'Azur
2538,083023,Provence-Alpes-Côte d'Azur
2539,083026,Provence-Alpes-Côte d'Azur
2540,083027,Provence-Alpes-Côte d'Azur
2541,083029,Provence-Alpes-Côte d'Azur
2542,083031,Provence-Alpes-Côte d'Azur
2543,083033,Provence-Alpes-Côte d'Azur
2544,083034,Provence-Alpes-Côte d'Azur
2545,083035,Provence-Alpes-Côte d'Azur
2546,083036,Provence-Alpes-Côte d'Azur
2547,083041,Provence-Alpes-Côte d'Azur
2548,083042,Provence-Alpes-Côte d'Azur
2549,083043,Provence-Alpes-Côte d'Azur
2550,083047,Provence-Alpes-Côte d'Azur
2551,083048,Provence-Alpes-Côte d'Azur
2552,083049,Provence-Alpes-Côte d'Azur
2553,083050,Provence-Alpes-Côte d'Azur
2554,083051,Provence-Alpes-Côte d'Azur
2555,083053,Provence-Alpes-Côte d'Azur
2556,083054,Provence-Alpes-Côte d'Azur
2557,083055,Provence-Alpes-Côte d'Azur
2558,083061,Provence-Alpes-Côte d'Azur
2559,083062,Provence-Alpes-Côte d'Azur
2560,083064,Provence-Alpes-Côte d'Azur
2561,083067,Provence-Alpes-Côte d'Azur
2562,083068,Provence-Alpes-Côte d'Azur
2563,083069,Provence-Alpes-Côte d'Azur
2564,083070,Provence-Alpes-Côte d'Azur
2565,083071,Provence-Alpes-Côte d'Azur
2566,083072,Provence-Alpes-Côte d'Azur
2567,083073,Provence-Alpes-Côte d'Azur
2568,083081,Provence-Alpes-Côte d'Azur
2569,083082,Provence-Alpes-Côte d'Azur
2570,083083,Provence-Alpes-Côte d'Azur
2571,083086,Provence-Alpes-Côte d'Azur
2572,083090,Provence-Alpes-Côte d'Azur
2573,083091,Provence-Alpes-Côte d'Azur
2574,083098,Provence-Alpes-Côte d'Azur
2575,083099,Provence-Alpes-Côte d'Azur
2576,083100,Provence-Alpes-Côte d'Azur
2577,083101,Provence-Alpes-Côte d'Azur
2578,083103,Provence-Alpes-Côte d'Azur
2579,083104,Provence-Alpes-Côte d'Azur
2580,083106,Provence-Alpes-Côte d'Azur
2581,083107,Provence-Alpes-Côte d'Azur
2582,083110,Provence-Alpes-Côte d'Azur
2583,083112,Provence-Alpes-Côte d'Azur
2584,083115,Provence-Alpes-Côte d'Azur
2585,083116,Provence-Alpes-Côte d'Azur
2586,083118,Provence-Alpes-Côte d'Azur
2587,083119,Provence-Alpes-Côte d'Azur
2588,083121,Provence-Alpes-Côte d'Azur
2589,083123,Provence-Alpes-Côte d'Azur
2590,083124,Provence-Alpes-Côte d'Azur
2591,083126,Provence-Alpes-Côte d'Azur
2592,083127,Provence-Alpes-Côte d'Azur
2593,083129,Provence-Alpes-Côte d'Azur
2594,083130,Provence-Alpes-Côte d'Azur
2595,083131,Provence-Alpes-Côte d'Azur
2596,083132,Provence-Alpes-Côte d'Azur
2597,083137,Provence-Alpes-Côte d'Azur
2598,083138,Provence-Alpes-Côte d'Azur
2599,083139,Provence-Alpes-Côte d'Azur
2600,083140,Provence-Alpes-Côte d'Azur
2601,083144,Provence-Alpes-Côte d'Azur
2602,083148,Provence-Alpes-Côte d'Azur
2603,083153,Provence-Alpes-Côte d'Azur
2604,084003,Provence-Alpes-Côte d'Azur
2605,084004,Provence-Alpes-Côte d'Azur
2606,084007,Provence-Alpes-Côte d'Azur
2607,084008,Provence-Alpes-Côte d'Azur
2608,084009,Provence-Alpes-Côte d'Azur
2609,084012,Provence-Alpes-Côte d'Azur
2610,084016,Provence-Alpes-Côte d'Azur
2611,084017,Provence-Alpes-Côte d'Azur
2612,084019,Provence-Alpes-Côte d'Azur
2613,084030,Provence-Alpes-Côte d'Azur
2614,084031,Provence-Alpes-Côte d'Azur
2615,084035,Provence-Alpes-Côte d'Azur
2616,084036,Provence-Alpes-Côte d'Azur
2617,084037,Provence-Alpes-Côte d'Azur
2618,084039,Provence-Alpes-Côte d'Azur
2619,084043,Provence-Alpes-Côte d'Azur
2620,084054,Provence-Alpes-Côte d'Azur
2621,084056,Provence-Alpes-Côte d'Azur
2622,084065,Provence-Alpes-Côte d'Azur
2623,084069,Provence-Alpes-Côte d'Azur
2624,084070,Provence-Alpes-Côte d'Azur
2625,084074,Provence-Alpes-Côte d'Azur
2626,084080,Provence-Alpes-Côte d'Azur
2627,084081,Provence-Alpes-Côte d'Azur
2628,084083,Provence-Alpes-Côte d'Azur
2629,084087,Provence-Alpes-Côte d'Azur
2630,084088,Provence-Alpes-Côte d'Azur
2631,084089,Provence-Alpes-Côte d'Azur
2632,084092,Provence-Alpes-Côte d'Azur
2633,084106,Provence-Alpes-Côte d'Azur
2634,084118,Provence-Alpes-Côte d'Azur
2635,084122,Provence-Alpes-Côte d'Azur
2636,084124,Provence-Alpes-Côte d'Azur
2637,084127,Provence-Alpes-Côte d'Azur
2638,084129,Provence-Alpes-Côte d'Azur
2639,084132,Provence-Alpes-Côte d'Azur
2640,084133,Provence-Alpes-Côte d'Azur
2641,084136,Provence-Alpes-Côte d'Azur
2642,084137,Provence-Alpes-Côte d'Azur
2643,084141,Provence-Alpes-Côte d'Azur
2644,084144,Provence-Alpes-Côte d'Azur
2645,084147,Provence-Alpes-Côte d'Azur
2646,084150,Provence-Alpes-Côte d'Azur
2647,085001,Pays de la Loire
2648,085011,Pays de la Loire
2649,085012,Pays de la Loire
2650,085018,Pays de la Loire
2651,085035,Pays de la Loire
2652,085038,Pays de la Loire
2653,085047,Pays de la Loire
2654,085051,Pays de la Loire
2655,085084,Pays de la Loire
2656,085092,Pays de la Loire
2657,085109,Pays de la Loire
2658,085114,Pays de la Loire
2659,085127,Pays de la Loire
2660,085128,Pays de la Loire
2661,085146,Pays de la Loire
2662,085151,Pays de la Loire
2663,085152,Pays de la Loire
2664,085163,Pays de la Loire
2665,085164,Pays de la Loire
2666,085190,Pays de la Loire
2667,085191,Pays de la Loire
2668,085194,Pays de la Loire
2669,085215,Pays de la Loire
2670,085222,Pays de la Loire
2671,085226,Pays de la Loire
2672,085234,Pays de la Loire
2673,085262,Pays de la Loire
2674,085278,Pays de la Loire
2675,085288,Pays de la Loire
2676,085294,Pays de la Loire
2677,085298,Pays de la Loire
2678,085307,Pays de la Loire
2679,086034,Nouvelle-Aquitaine
2680,086041,Nouvelle-Aquitaine
2681,086062,Nouvelle-Aquitaine
2682,086066,Nouvelle-Aquitaine
2683,086070,Nouvelle-Aquitaine
2684,086100,Nouvelle-Aquitaine
2685,086157,Nouvelle-Aquitaine
2686,086194,Nouvelle-Aquitaine
2687,086207,Nouvelle-Aquitaine
2688,087014,Nouvelle-Aquitaine
2689,087050,Nouvelle-Aquitaine
2690,087075,Nouvelle-Aquitaine
2691,087085,Nouvelle-Aquitaine
2692,087161,Nouvelle-Aquitaine
2693,087187,Nouvelle-Aquitaine
2694,088075,Grand Est
2695,088081,Grand Est
2696,088087,Grand Est
2697,088101,Grand Est
2698,088114,Grand Est
2699,088116,Grand Est
2700,088122,Grand Est
2701,088126,Grand Est
2702,088132,Grand Est
2703,088160,Grand Est
2704,088177,Grand Est
2705,088178,Grand Est
2706,088181,Grand Est
2707,088196,Grand Est
2708,088198,Grand Est
2709,088201,Grand Est
2710,088209,Grand Est
2711,088225,Grand Est
2712,088253,Grand Est
2713,088262,Grand Est
2714,088270,Grand Est
2715,088273,Grand Est
2716,088304,Grand Est
2717,088319,Grand Est
2718,088321,Grand Est
2719,088341,Grand Est
2720,088347,Grand Est
2721,088349,Grand Est
2722,088358,Grand Est
2723,088367,Grand Est
2724,088369,Grand Est
2725,088372,Grand Est
2726,088383,Grand Est
2727,088408,Grand Est
2728,088413,Grand Est
2729,088415,Grand Est
2730,088424,Grand Est
2731,088429,Grand Est
2732,088442,Grand Est
2733,088445,Grand Est
2734,088465,Grand Est
2735,088468,Grand Est
2736,088486,Grand Est
2737,088500,Grand Est
2738,088516,Grand Est
2739,088531,Grand Est
2740,089024,Bourgogne-Franche-Comté
2741,089025,Bourgogne-Franche-Comté
2742,089100,Bourgogne-Franche-Comté
2743,089102,Bourgogne-Franche-Comté
2744,089239,Bourgogne-Franche-Comté
2745,089267,Bourgogne-Franche-Comté
2746,089287,Bourgogne-Franche-Comté
2747,089338,Bourgogne-Franche-Comté
2748,089346,Bourgogne-Franche-Comté
2749,089370,Bourgogne-Franche-Comté
2750,089380,Bourgogne-Franche-Comté
2751,089387,Bourgogne-Franche-Comté
2752,089414,Bourgogne-Franche-Comté
2753,089418,Bourgogne-Franche-Comté
2754,089438,Bourgogne-Franche-Comté
2755,089464,Bourgogne-Franche-Comté
2756,090009,Bourgogne-Franche-Comté
2757,090010,Bourgogne-Franche-Comté
2758,090075,Bourgogne-Franche-Comté
2759,091016,Ile-de-France
2760,091017,Ile-de-France
2761,091021,Ile-de-France
2762,091027,Ile-de-France
2763,091044,Ile-de-France
2764,091045,Ile-de-France
2765,091047,Ile-de-France
2766,091064,Ile-de-France
2767,091080,Ile-de-France
2768,091085,Ile-de-France
2769,091086,Ile-de-France
2770,091095,Ile-de-France
2771,091097,Ile-de-France
2772,091099,Ile-de-France
2773,091103,Ile-de-France
2774,091105,Ile-de-France
2775,091109,Ile-de-France
2776,091111,Ile-de-France
2777,091114,Ile-de-France
2778,091115,Ile-de-France
2779,091122,Ile-de-France
2780,091129,Ile-de-France
2781,091132,Ile-de-France
2782,091135,Ile-de-France
2783,091136,Ile-de-France
2784,091156,Ile-de-France
2785,091161,Ile-de-France
2786,091174,Ile-de-France
2787,091175,Ile-de-France
2788,091179,Ile-de-France
2789,091180,Ile-de-France
2790,091191,Ile-de-France
2791,091198,Ile-de-France
2792,091200,Ile-de-France
2793,091201,Ile-de-France
2794,091207,Ile-de-France
2795,091215,Ile-de-France
2796,091216,Ile-de-France
2797,091223,Ile-de-France
2798,091225,Ile-de-France
2799,091226,Ile-de-France
2800,091228,Ile-de-France
2801,091232,Ile-de-France
2802,091235,Ile-de-France
2803,091244,Ile-de-France
2804,091249,Ile-de-France
2805,091272,Ile-de-France
2806,091274,Ile-de-France
2807,091275,Ile-de-France
2808,091286,Ile-de-France
2809,091293,Ile-de-France
2810,091312,Ile-de-France
2811,091315,Ile-de-France
2812,091326,Ile-de-France
2813,091330,Ile-de-France
2814,091332,Ile-de-France
2815,091333,Ile-de-France
2816,091338,Ile-de-France
2817,091339,Ile-de-France
2818,091340,Ile-de-France
2819,091345,Ile-de-France
2820,091347,Ile-de-France
2821,091359,Ile-de-France
2822,091363,Ile-de-France
2823,091376,Ile-de-France
2824,091377,Ile-de-France
2825,091386,Ile-de-France
2826,091405,Ile-de-France
2827,091421,Ile-de-France
2828,091425,Ile-de-France
2829,091432,Ile-de-France
2830,091433,Ile-de-France
2831,091434,Ile-de-France
2832,091457,Ile-de-France
2833,091458,Ile-de-France
2834,091461,Ile-de-France
2835,091468,Ile-de-France
2836,091469,Ile-de-France
2837,091471,Ile-de-France
2838,091477,Ile-de-France
2839,091479,Ile-de-France
2840,091494,Ile-de-France
2841,091511,Ile-de-France
2842,091514,Ile-de-France
2843,091521,Ile-de-France
2844,091525,Ile-de-France
2845,091533,Ile-de-France
2846,091534,Ile-de-France
2847,091546,Ile-de-France
2848,091549,Ile-de-France
2849,091552,Ile-de-France
2850,091553,Ile-de-France
2851,091560,Ile-de-France
2852,091570,Ile-de-France
2853,091573,Ile-de-France
2854,091577,Ile-de-France
2855,091579,Ile-de-France
2856,091581,Ile-de-France
2857,091587,Ile-de-France
2858,091589,Ile-de-France
2859,091599,Ile-de-France
2860,091600,Ile-de-France
2861,091617,Ile-de-France
2862,091630,Ile-de-France
2863,091631,Ile-de-France
2864,091634,Ile-de-France
2865,091639,Ile-de-France
2866,091645,Ile-de-France
2867,091648,Ile-de-France
2868,091649,Ile-de-France
2869,091657,Ile-de-France
2870,091659,Ile-de-France
2871,091661,Ile-de-France
2872,091665,Ile-de-France
2873,091666,Ile-de-France
2874,091667,Ile-de-France
2875,091671,Ile-de-France
2876,091679,Ile-de-France
2877,091685,Ile-de-France
2878,091687,Ile-de-France
2879,091689,Ile-de-France
2880,091691,Ile-de-France
2881,091692,Ile-de-France
2882,092002,Ile-de-France
2883,092004,Ile-de-France
2884,092007,Ile-de-France
2885,092009,Ile-de-France
2886,092012,Ile-de-France
2887,092014,Ile-de-France
2888,092019,Ile-de-France
2889,092020,Ile-de-France
2890,092022,Ile-de-France
2891,092023,Ile-de-France
2892,092024,Ile-de-France
2893,092025,Ile-de-France
2894,092026,Ile-de-France
2895,092032,Ile-de-France
2896,092033,Ile-de-France
2897,092035,Ile-de-France
2898,092036,Ile-de-France
2899,092040,Ile-de-France
2900,092044,Ile-de-France
2901,092046,Ile-de-France
2902,092048,Ile-de-France
2903,092049,Ile-de-France
2904,092050,Ile-de-France
2905,092051,Ile-de-France
2906,092060,Ile-de-France
2907,092062,Ile-de-France
2908,092063,Ile-de-France
2909,092064,Ile-de-France
2910,092071,Ile-de-France
2911,092072,Ile-de-France
2912,092073,Ile-de-France
2913,092075,Ile-de-France
2914,092076,Ile-de-France
2915,092077,Ile-de-France
2916,092078,Ile-de-France
2917,093001,Ile-de-France
2918,093005,Ile-de-France
2919,093006,Ile-de-France
2920,093007,Ile-de-France
2921,093008,Ile-de-France
2922,093010,Ile-de-France
2923,093013,Ile-de-France
2924,093014,Ile-de-France
2925,093015,Ile-de-France
2926,093027,Ile-de-France
2927,093029,Ile-de-France
2928,093030,Ile-de-France
2929,093031,Ile-de-France
2930,093032,Ile-de-France
2931,093033,Ile-de-France
2932,093039,Ile-de-France
2933,093045,Ile-de-France
2934,093046,Ile-de-France
2935,093047,Ile-de-France
2936,093048,Ile-de-France
2937,093049,Ile-de-France
2938,093050,Ile-de-France
2939,093051,Ile-de-France
2940,093053,Ile-de-France
2941,093055,Ile-de-France
2942,093057,Ile-de-France
2943,093059,Ile-de-France
2944,093061,Ile-de-France
2945,093062,Ile-de-France
2946,093063,Ile-de-France
2947,093064,Ile-de-France
2948,093066,Ile-de-France
2949,093070,Ile-de-France
2950,093071,Ile-de-France
2951,093072,Ile-de-France
2952,093073,Ile-de-France
2953,093074,Ile-de-France
2954,093077,Ile-de-France
2955,093078,Ile-de-France
2956,093079,Ile-de-France
2957,094001,Ile-de-France
2958,094002,Ile-de-France
2959,094003,Ile-de-France
2960,094004,Ile-de-France
2961,094011,Ile-de-France
2962,094015,Ile-de-France
2963,094016,Ile-de-France
2964,094017,Ile-de-France
2965,094018,Ile-de-France
2966,094019,Ile-de-France
2967,094021,Ile-de-France
2968,094022,Ile-de-France
2969,094028,Ile-de-France
2970,094033,Ile-de-France
2971,094034,Ile-de-France
2972,094037,Ile-de-France
2973,094038,Ile-de-France
2974,094041,Ile-de-France
2975,094042,Ile-de-France
2976,094043,Ile-de-France
2977,094044,Ile-de-France
2978,094046,Ile-de-France
2979,094047,Ile-de-France
2980,094048,Ile-de-France
2981,094052,Ile-de-France
2982,094053,Ile-de-France
2983,094054,Ile-de-France
2984,094055,Ile-de-France
2985,094056,Ile-de-France
2986,094058,Ile-de-France
2987,094059,Ile-de-France
2988,094060,Ile-de-France
2989,094065,Ile-de-France
2990,094067,Ile-de-France
2991,094068,Ile-de-France
2992,094069,Ile-de-France
2993,094070,Ile-de-France
2994,094071,Ile-de-France
2995,094073,Ile-de-France
2996,094074,Ile-de-France
2997,094075,Ile-de-France
2998,094076,Ile-de-France
2999,094077,Ile-de-France
3000,094078,Ile-de-France
3001,094079,Ile-de-France
3002,094080,Ile-de-France
3003,094081,Ile-de-France
3004,095014,Ile-de-France
3005,095018,Ile-de-France
3006,095019,Ile-de-France
3007,095026,Ile-de-France
3008,095039,Ile-de-France
3009,095042,Ile-de-France
3010,095051,Ile-de-France
3011,095052,Ile-de-France
3012,095056,Ile-de-France
3013,095060,Ile-de-France
3014,095063,Ile-de-France
3015,095078,Ile-de-France
3016,095088,Ile-de-France
3017,095091,Ile-de-France
3018,095116,Ile-de-France
3019,095127,Ile-de-France
3020,095134,Ile-de-France
3021,095142,Ile-de-France
3022,095149,Ile-de-France
3023,095176,Ile-de-France
3024,095177,Ile-de-France
3025,095183,Ile-de-France
3026,095197,Ile-de-France
3027,095199,Ile-de-France
3028,095203,Ile-de-France
3029,095205,Ile-de-France
3030,095210,Ile-de-France
3031,095211,Ile-de-France
3032,095218,Ile-de-France
3033,095219,Ile-de-France
3034,095229,Ile-de-France
3035,095241,Ile-de-France
3036,095250,Ile-de-France
3037,095252,Ile-de-France
3038,095256,Ile-de-France
3039,095257,Ile-de-France
3040,095268,Ile-de-France
3041,095270,Ile-de-France
3042,095277,Ile-de-France
3043,095280,Ile-de-France
3044,095288,Ile-de-France
3045,095306,Ile-de-France
3046,095313,Ile-de-France
3047,095323,Ile-de-France
3048,095328,Ile-de-France
3049,095351,Ile-de-France
3050,095352,Ile-de-France
3051,095353,Ile-de-France
3052,095355,Ile-de-France
3053,095369,Ile-de-France
3054,095370,Ile-de-France
3055,095388,Ile-de-France
3056,095392,Ile-de-France
3057,095394,Ile-de-France
3058,095409,Ile-de-France
3059,095424,Ile-de-France
3060,095426,Ile-de-France
3061,095427,Ile-de-France
3062,095428,Ile-de-France
3063,095430,Ile-de-France
3064,095452,Ile-de-France
3065,095476,Ile-de-France
3066,095480,Ile-de-France
3067,095487,Ile-de-France
3068,095488,Ile-de-France
3069,095491,Ile-de-France
3070,095500,Ile-de-France
3071,095509,Ile-de-France
3072,095523,Ile-de-France
3073,095527,Ile-de-France
3074,095539,Ile-de-France
3075,095555,Ile-de-France
3076,095563,Ile-de-France
3077,095572,Ile-de-France
3078,095574,Ile-de-France
3079,095580,Ile-de-France
3080,095582,Ile-de-France
3081,095585,Ile-de-France
3082,095594,Ile-de-France
3083,095598,Ile-de-France
3084,095604,Ile-de-France
3085,095607,Ile-de-France
3086,095612,Ile-de-France
3087,095628,Ile-de-France
3088,095637,Ile-de-France
3089,095641,Ile-de-France
3090,095651,Ile-de-France
3091,095652,Ile-de-France
3092,095675,Ile-de-France
3093,095678,Ile-de-France
3094,095680,Ile-de-France
3095,971127,Guadeloupe
3096,972201,Martinique
3097,972205,Martinique
3098,972206,Martinique
3099,972207,Martinique
3100,972209,Martinique
3101,972210,Martinique
3102,972212,Martinique
3103,972213,Martinique
3104,972217,Martinique
3105,972222,Martinique
3106,972224,Martinique
3107,972226,Martinique
3108,972227,Martinique
3109,972229,Martinique
3110,972230,Martinique
3111,972231,Martinique
3112,972232,Martinique
3113,973302,Guyane
3114,973304,Guyane
3115,973307,Guyane
3116,973309,Guyane
3117,973311,Guyane
3118,974408,La Réunion
3119,974409,La Réunion
3120,974410,La Réunion
3121,974411,La Réunion
3122,974413,La Réunion
3123,974415,La Réunion
3124,974416,La Réunion
3125,974418,La Réunion
